%date;mean temp;max temp;min temp;boden min temp;precip;rH;press;cloud;strahl
701493;   11.80;   17.90;    7.20;    0.00;    0.00;   71.00; 1005.50;    2.20;    0.00
701494;   14.00;   19.00;    9.30;    0.00;    0.00;   67.00; 1004.00;    7.20;    0.00
701495;   13.10;   16.90;   11.00;    0.00;    1.00;   84.00; 1000.00;    7.80;    0.00
701496;   13.00;   20.40;   11.10;    0.00;   10.10;   91.00;  998.20;    7.20;    0.00
701497;   14.40;   18.10;   12.20;    0.00;   11.70;   94.00;  997.20;    6.60;    0.00
701498;   14.30;   18.20;   13.00;    0.00;    2.40;   84.00; 1002.10;    7.80;    0.00
701499;   14.20;   17.20;   10.80;    0.00;    0.00;   85.00; 1004.70;    7.80;    0.00
701500;   15.00;   18.60;   12.00;    0.00;    0.00;   77.00; 1003.60;    8.00;    0.00
701501;   12.60;   15.90;   11.20;    0.00;    1.30;   79.00; 1007.80;    5.40;    0.00
701502;   10.70;   12.40;    7.80;    0.00;   21.30;   98.00;  996.50;    8.00;    0.00
701503;   11.80;   13.80;   10.50;    0.00;    2.80;   97.00;  999.30;    8.00;    0.00
701504;   13.60;   18.00;   10.90;    0.00;    1.00;   90.00; 1001.80;    7.20;    0.00
701505;   12.60;   17.20;   11.00;    0.00;    9.50;   92.00; 1001.70;    5.00;    0.00
701506;   12.80;   17.00;   11.00;    0.00;    0.60;   90.00; 1002.40;    5.40;    0.00
701507;   14.10;   19.30;    9.70;    0.00;    9.30;   89.00; 1000.10;    7.40;    0.00
701508;   12.60;   17.40;   11.00;    0.00;    0.70;   78.00;  994.50;    5.60;    0.00
701509;   12.30;   15.50;    9.10;    0.00;    0.00;   74.00;  992.60;    7.00;    0.00
701510;   12.00;   13.50;   10.10;    0.00;    0.40;   88.00;  997.70;    8.00;    0.00
701511;   11.80;   14.40;   10.60;    0.00;    0.60;   80.00; 1006.20;    7.40;    0.00
701512;   10.60;   14.80;    9.00;    0.00;    0.00;   72.00; 1009.80;    5.00;    0.00
701513;   12.80;   20.40;    4.30;    0.00;    0.00;   77.00; 1005.70;    6.40;    0.00
701514;   12.80;   17.90;    7.80;    0.00;    0.00;   73.00; 1012.10;    4.00;    0.00
701515;   11.40;   18.00;    9.30;    0.00;    0.00;   82.00; 1009.30;    4.80;    0.00
701516;   11.60;   18.20;    4.80;    0.00;    0.00;   68.00; 1007.80;    2.40;    0.00
701517;   11.50;   16.60;    6.20;    0.00;    0.00;   80.00; 1004.40;    7.20;    0.00
701518;   13.40;   18.70;    8.30;    0.00;    0.70;   81.00; 1004.80;    7.00;    0.00
701519;   17.90;   22.90;   11.70;    0.00;    0.10;   68.00; 1000.30;    7.20;    0.00
701520;   14.90;   22.50;   12.40;    0.00;    0.00;   71.00; 1000.30;    2.40;    0.00
701521;   16.70;   23.50;    9.80;    0.00;    0.00;   72.00;  998.60;    3.20;    0.00
701522;   12.20;   17.90;    8.90;    0.00;    1.90;   89.00;  995.90;    4.60;    0.00
701523;   12.90;   19.40;    6.20;    0.00;    0.20;   78.00; 1004.10;    5.00;    0.00
701524;   13.00;   15.40;   11.70;    0.00;    0.80;   86.00; 1006.10;    8.00;    0.00
701525;   13.30;   14.20;   12.40;    0.00;    4.60;   97.00; 1008.50;    8.00;    0.00
701526;   13.40;   16.10;   12.60;    0.00;    0.00;   92.00; 1014.10;    8.00;    0.00
701527;   13.70;   15.50;   10.70;    0.00;    0.00;   81.00; 1012.40;    7.80;    0.00
701528;   14.10;   15.10;   13.20;    0.00;    0.00;   90.00; 1007.00;    8.00;    0.00
701529;   14.50;   17.80;   13.30;    0.00;    0.20;   89.00; 1008.10;    8.00;    0.00
701530;   12.80;   17.40;   10.30;    0.00;    0.00;   87.00; 1010.20;    5.40;    0.00
701531;   12.20;   17.90;    7.20;    0.00;    0.00;   88.00; 1013.40;    0.00;    0.00
701532;   14.10;   21.10;    8.90;    0.00;    0.00;   81.00; 1012.30;    3.00;    0.00
701533;   14.80;   19.20;   10.40;    0.00;    1.00;   79.00; 1005.90;    7.00;    0.00
701534;   14.80;   21.10;    9.50;    0.00;    2.30;   85.00; 1000.00;    7.20;    0.00
701535;   16.00;   20.30;   13.30;    0.00;    0.00;   84.00;  998.60;    7.40;    0.00
701536;    9.30;   14.80;    7.40;    0.00;    0.00;   63.00; 1002.40;    7.40;    0.00
701537;    8.60;   10.70;    4.50;    0.00;    0.00;   60.00; 1008.60;    8.00;    0.00
701538;    8.80;   11.60;    5.20;    0.00;    0.00;   67.00; 1009.80;    4.80;    0.00
701539;   10.20;   17.80;    3.90;    0.00;    0.00;   78.00; 1006.00;    0.20;    0.00
701540;    9.20;   16.60;    4.80;    0.00;    0.00;   74.00; 1005.40;    4.00;    0.00
701541;   10.00;   17.70;    3.10;    0.00;    0.00;   75.00; 1008.60;    1.60;    0.00
701542;   10.10;   18.50;    4.40;    0.00;    0.00;   80.00; 1010.80;    0.80;    0.00
701543;    9.60;   14.70;    7.10;    0.00;    0.00;   82.00; 1013.60;    3.40;    0.00
701544;    9.40;   17.00;    4.30;    0.00;    0.00;   77.00; 1014.70;    0.20;    0.00
701545;    8.40;   16.20;    3.70;    0.00;    0.00;   75.00; 1013.40;    0.00;    0.00
701546;    9.00;   16.90;    1.90;    0.00;    0.00;   77.00; 1008.30;    0.00;    0.00
701547;    8.60;   16.50;    4.60;    0.00;    0.00;   84.00; 1004.60;    2.60;    0.00
701548;    8.50;   13.50;    4.70;    0.00;    0.00;   91.00; 1001.10;    7.40;    0.00
701549;    8.70;   10.70;    7.70;    0.00;    0.30;   95.00;  998.60;    7.20;    0.00
701550;    3.70;    9.60;    1.20;    0.00;    0.00;   80.00; 1006.90;    4.00;    0.00
701551;    1.70;    9.10;   -2.00;    0.00;    0.00;   76.00; 1016.10;    2.40;    0.00
701552;    1.80;    8.90;   -2.60;    0.00;    0.00;   73.00; 1017.60;    0.00;    0.00
701553;    2.10;    9.30;   -2.20;    0.00;    0.00;   68.00; 1014.90;    0.00;    0.00
701554;    1.90;    9.70;   -4.10;    0.00;    0.00;   72.00; 1009.10;    0.00;    0.00
701555;    2.30;   10.40;   -2.70;    0.00;    0.00;   69.00; 1012.00;    0.20;    0.00
701556;    3.40;   11.50;   -1.90;    0.00;    0.00;   81.00; 1014.60;    0.60;    0.00
701557;    3.20;   11.80;   -1.60;    0.00;    0.00;   81.00; 1013.20;    0.00;    0.00
701558;    3.30;    8.30;   -1.80;    0.00;    0.10;   89.00; 1020.10;    2.60;    0.00
701559;    3.90;   10.10;    0.60;    0.00;    0.10;   92.00; 1019.00;    4.20;    0.00
701560;    4.80;    6.60;    1.80;    0.00;    0.00;   92.00; 1015.20;    8.00;    0.00
701561;    3.20;   10.10;   -0.50;    0.00;    0.80;   88.00; 1014.30;    4.60;    0.00
701562;   -2.40;    4.00;   -6.60;    0.00;    0.00;   57.00; 1019.60;    0.00;    0.00
701563;   -3.40;    1.70;   -7.80;    0.00;    0.00;   52.00; 1017.00;    0.00;    0.00
701564;   -2.00;    4.40;   -7.60;    0.00;    0.00;   53.00; 1009.30;    0.00;    0.00
701565;    0.00;    4.90;   -7.00;    0.00;    0.00;   30.00; 1003.10;    3.80;    0.00
701566;    0.60;    5.10;   -5.00;    0.00;    0.00;   36.00; 1005.10;    1.60;    0.00
701567;   -0.30;    5.10;   -4.20;    0.00;    0.00;   52.00; 1005.30;    2.20;    0.00
701568;    0.00;    1.70;   -3.20;    0.00;    0.00;   67.00; 1005.10;    8.00;    0.00
701569;    2.80;    6.30;    0.00;    0.00;    0.00;   70.00; 1002.70;    7.80;    0.00
701570;    0.80;    2.50;   -2.10;    0.00;    0.00;   94.00; 1007.90;    8.00;    0.00
701571;    1.70;    7.30;   -0.30;    0.00;    0.00;   87.00; 1014.80;    2.40;    0.00
701572;   -0.60;    6.20;   -4.20;    0.00;    0.00;   90.00; 1021.30;    4.80;    0.00
701573;    1.80;    9.50;   -3.90;    0.00;    0.00;   72.00; 1021.00;    1.00;    0.00
701574;    3.00;    8.80;   -1.90;    0.00;    0.00;   70.00; 1012.20;    0.80;    0.00
701575;    4.50;    7.60;    2.50;    0.00;    0.00;   86.00; 1009.50;    5.80;    0.00
701576;    3.60;    4.40;    2.50;    0.00;    0.00;   94.00; 1015.20;    8.00;    0.00
701577;    2.30;    6.50;    0.00;    0.00;    0.00;   82.00; 1010.60;    2.60;    0.00
701578;    5.50;    8.00;   -1.50;    0.00;    2.70;   85.00; 1008.10;    7.20;    0.00
701579;   11.10;   12.70;    5.90;    0.00;    3.60;   81.00;  999.70;    7.80;    0.00
701580;    8.00;   14.20;    6.40;    0.00;    1.70;   90.00; 1002.10;    5.60;    0.00
701581;    5.00;    8.70;    3.60;    0.00;    0.00;   85.00; 1015.00;    1.00;    0.00
701582;    1.90;    4.50;    0.70;    0.00;    0.20;   98.00; 1025.40;    7.80;    0.00
701583;    1.20;    3.50;   -0.90;    0.00;    0.20;   94.00; 1029.90;    5.80;    0.00
701584;   -1.90;    3.70;   -3.70;    0.00;    0.00;   86.00; 1027.70;    2.40;    0.00
701585;   -5.00;   -2.00;   -6.40;    0.00;    0.10;   89.00; 1025.30;    3.40;    0.00
701586;   -3.40;   -0.40;   -7.20;    0.00;    0.00;   92.00; 1021.80;    4.60;    0.00
701587;   -1.80;    2.40;   -4.70;    0.00;    0.00;   84.00; 1018.70;    0.00;    0.00
701588;   -0.90;    4.00;   -5.00;    0.00;    0.00;   83.00; 1013.10;    3.00;    0.00
701589;   -2.80;    1.70;   -4.80;    0.00;    0.00;   84.00; 1013.00;    0.20;    0.00
701590;   -5.20;   -2.10;   -9.10;    0.00;    0.00;   92.00; 1013.60;    0.60;    0.00
701591;   -6.50;   -3.80;   -8.40;    0.00;    0.00;   93.00; 1011.20;    0.60;    0.00
701592;   -5.10;   -0.60;   -9.70;    0.00;    0.00;   88.00; 1010.40;    0.60;    0.00
701593;   -5.50;   -4.00;   -8.60;    0.00;    2.80;   94.00; 1011.60;    6.60;    0.00
701594;   -1.10;   -0.20;   -4.60;    0.00;    0.00;   97.00; 1012.10;    8.00;    0.00
701595;   -0.70;   -0.10;   -2.40;    0.00;    1.70;   99.00; 1009.80;    8.00;    0.00
701596;    1.00;    1.60;   -0.30;    0.00;    0.00;  100.00; 1011.70;    8.00;    0.00
701597;    0.50;    1.00;   -0.40;    0.00;    6.60;   98.00; 1010.40;    8.00;    0.00
701598;    2.50;    4.00;    0.60;    0.00;    0.20;  100.00; 1001.40;    8.00;    0.00
701599;    0.80;    1.70;    0.60;    0.00;    0.20;   98.00; 1011.60;    8.00;    0.00
701600;   -1.80;    0.60;   -3.10;    0.00;    0.30;   96.00; 1015.70;    8.00;    0.00
701601;   -2.30;   -1.60;   -4.10;    0.00;    0.00;   93.00; 1011.30;    8.00;    0.00
701602;   -1.20;    0.90;   -2.00;    0.00;    0.00;   86.00; 1009.60;    5.40;    0.00
701603;   -3.90;   -1.90;   -4.80;    0.00;    0.10;   79.00; 1009.30;    8.00;    0.00
701604;   -5.80;   -4.80;   -6.50;    0.00;    0.00;   88.00; 1010.20;    8.00;    0.00
701605;   -4.10;   -2.80;   -6.20;    0.00;    3.50;   90.00; 1011.40;    7.80;    0.00
701606;   -3.10;   -2.60;   -4.30;    0.00;    3.00;   93.00; 1010.20;    8.00;    0.00
701607;   -5.60;   -2.70;   -7.80;    0.00;    0.10;   88.00; 1014.30;    8.00;    0.00
701608;   -7.10;   -4.40;  -10.60;    0.00;    0.00;   77.00; 1020.60;    2.60;    0.00
701609;   -8.60;   -5.40;  -10.00;    0.00;    3.00;   82.00; 1016.80;    7.80;    0.00
701610;   -4.20;   -2.20;  -10.10;    0.00;    1.70;   90.00; 1010.50;    8.00;    0.00
701611;   -1.10;   -0.40;   -2.40;    0.00;    3.70;   95.00; 1011.30;    6.40;    0.00
701612;    0.00;    0.60;   -1.10;    0.00;    0.00;   95.00; 1010.40;    8.00;    0.00
701613;   -3.80;   -0.10;   -6.30;    0.00;    0.00;   92.00; 1007.60;    5.40;    0.00
701614;   -5.20;   -2.30;  -10.70;    0.00;    0.00;   93.00; 1002.00;    8.00;    0.00
701615;    0.00;    1.40;   -2.30;    0.00;    0.00;   94.00;  996.50;    5.60;    0.00
701616;    0.80;    1.60;   -2.70;    0.00;    0.10;   88.00;  989.50;    7.20;    0.00
701617;    1.80;    4.10;    0.70;    0.00;    3.80;   87.00;  994.80;    7.00;    0.00
701618;    1.10;    1.30;    0.60;    0.00;    5.30;   99.00; 1006.30;    7.80;    0.00
701619;    7.40;    8.40;    1.00;    0.00;    0.10;   99.00; 1005.40;    8.00;    0.00
701620;    4.50;    8.20;    3.50;    0.00;    0.00;   96.00; 1006.70;    5.40;    0.00
701621;    3.60;    4.90;   -0.20;    0.00;    4.30;   92.00;  998.10;    7.80;    0.00
